"","X1","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot_1","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1",1,"BART_33_C.CSV",10.027377294798,2.5702210764881,6.60603638202366,10.3435574578915,40,9.4,4.40544722268573,3.92101504388328,22.977,14.93295,7.78150438068055,2.75790505623239,0,0,0.590625,142.497355338369,10.1895079477608,6.2186238928632,2.73471147824241,"BART_33_C.CSV",6.67750591237771,3.13669134962233,0.288404444821444,99.7115955551786,22.977,294.85,2.85,0.736221071309033,15.140574453485
"2",1,"BART_33_E.CSV",9.82540204921985,3.18319750883733,10.1327463802682,10.3159077714748,40,9.85,5.88374636471569,4.69888148174512,20.7,13.293175,7.62427078368995,2.96543348885045,0,0,0.635227272727273,225.182947869079,10.7659344714078,10.4535928190471,3.41198200830544,"BART_33_E.CSV",6.32019497016198,3.48366163458365,1.22937015830246,98.7706298416975,21.796,297.025,4.025,0.859767686418645,15.3861430491265
"3",1,"BART_33_W.CSV",10.4997169071738,3.53543887171095,12.4993280156048,11.0648497480086,40,10.9,3.83089159911802,5.19269704143257,20.07,15.1388,7.72256921637681,2.70999979524739,0,0,0.558333333333333,259.251493511231,14.0419574784625,7.87876409624523,3.54373453743291,"BART_33_W.CSV",6.49391061164333,4.28033202772445,1.02115244347192,98.9788475565281,20.07,342.875,4.075,0.900316105074702,17.0326692241059
"4",1,"BART_34_C.CSV",11.1076419140455,4.04195009139554,16.3373605413324,11.8029079221376,40,11.2,7.93041745682891,5.0697696301276,26.488,13.3646,7.84314108979359,3.84728074524994,0,0,0.753703703703704,108.052050502458,7.32160227608172,7.37876619858179,5.46793024077198,"BART_34_C.CSV",8.28438982761563,4.04919175676003,0.39102346140768,99.6089765385923,26.488,294.225,4.5,0.871641332671604,16.2957162597881
"5",1,"BART_34_E.CSV",8.49460383305468,2.75555261452817,7.59307021143306,8.91972744744448,40,8.55,6.6128157909765,4.08844525649844,23.62,12.65415,7.27672112142321,3.33450834727356,0,0,0.719,206.402466294856,10.0455205991928,10.2708316209569,4.56336988363554,"BART_34_E.CSV",5.76401406275402,3.50499209014121,3.07280176489128,96.9271982351087,23.62,317.425,4.15,0.833067384585565,14.6794943298011
"6",1,"BART_34_W.CSV",10.5210083902284,3.1980519459508,10.2275362489997,10.9846923211363,40,10,6.95192377656658,4.40861627224432,21.71,14.055875,7.84584618862704,3.10538779830169,0,0,0.675,207.645513733903,11.0591316869981,9.23802576655519,4.7997324134148,"BART_34_W.CSV",7.06809238167553,3.41582084933358,0.294414535666221,99.7055854643338,21.71,297.325,4.15,0.878727852595831,16.0533309391273
"7",1,"BART_36_C.CSV",8.02461689175968,2.30420976626663,5.30938264695854,8.34093066391871,40,6.6,6.21535970893916,3.58629871337267,22.014,13.971175,7.43887237555287,3.21351683104524,0,0,0.66195652173913,410.457698530649,14.6183050395363,14.0272184092826,5.12918839427588,"BART_36_C.CSV",5.42167646121994,3.75446597821753,1.60620543759304,98.393794562407,22.014,319.2,4.825,0.825671196528252,15.6938179458056
"8",1,"BART_36_E.CSV",9.67974127866254,3.67757965141637,13.5245920925118,10.338465481494,40,9.375,5.20948358307831,5.97296258579292,22.814,15.20345,7.21630717515192,2.74724349541091,0,0,0.639583333333333,457.660291396189,17.6384698978726,12.1055636406585,4.3437695903266,"BART_36_E.CSV",5.91281549374352,4.08960955224371,3.92066773872425,96.0793322612758,22.814,326.6,4.525,0.885522921653085,17.8254913639071
"9",1,"BART_36_W.CSV",7.50325430341001,3.20872673200343,10.2959272406734,8.14477465626259,40,7.3,6.05674774544642,5.16000397535128,19.424,12.6016,7.22762808191809,2.87537270669226,0,0,0.5925,216.17830978003,11.1247033992523,9.61349489304976,4.07863962237788,"BART_36_W.CSV",4.71532293002708,3.13935767795269,2.65658597489076,97.3434140251092,19.424,360.55,4.125,0.852900719075798,15.0660618089028
"10",1,"BART_37_C.CSV",12.5646210196929,3.13461943922279,9.82583902875342,12.9402432133845,40,12.775,5.79542367918683,4.97938056079577,24.109,16.93435,7.72199130349496,2.73734767083267,0,0,0.611,161.615987221986,10.7249146973493,6.82584734348539,3.55718075166275,"BART_37_C.CSV",8.96388759902737,3.76056160942585,0.522784019975031,99.477215980025,24.109,320.525,3.925,0.779469030178915,16.5468562055768
"11",1,"BART_37_E.CSV",12.4526534781993,3.93161938207213,15.4576309654852,13.0437635994929,40,13.025,5.76929203941329,4.5656886469089,23.512,16.915825,7.75605322022087,2.93580289770502,0,0,0.621,223.514721720034,12.5122790377752,8.1827620642963,3.5308440908982,"BART_37_E.CSV",8.57596486638012,4.60235212803598,0.335257962376612,99.6647420376234,23.512,268.575,3.6,0.869290184098968,18.3707635247474
"12",1,"BART_37_W.CSV",10.4658108798876,4.35497372015771,18.9657961032643,11.3148066079035,40,10.275,5.47172451365502,6.57496222081376,21.733,15.906075,7.08812496806466,2.86629785308521,0,0,0.659782608695652,447.671343538538,17.3836467619207,12.0615160239209,4.42738447640625,"BART_37_W.CSV",6.91180493537015,4.69977454177538,3.53661301292224,96.4633869870778,21.733,330.95,4.425,0.93619235267131,18.8510679238022
"13",1,"BART_39_C.CSV",8.96382873037114,2.83351519226195,8.02880834477928,9.39033085911178,40,7.6,6.1193120160231,4.40745289545345,21.911,14.821,6.62451456481938,2.6247290037537,0,0,0.620652173913044,249.1470157497,11.8977640082923,10.3725709133601,3.62107501391648,"BART_39_C.CSV",6.45475644415069,3.82221677106754,4.56516597019633,95.4348340298037,21.911,317.2,4.45,0.850394758847559,16.1261750297895
"14",1,"BART_39_E.CSV",8.34061234729748,3.37133308240034,11.365886752487,8.98039831586361,40,7.95,7.67222981436381,4.21200969146863,19.091,11.26505,7.73152997908878,3.5214398463548,0,0,0.66,96.0259272450476,6.94249222871369,6.91575945932893,4.53116160999555,"BART_39_E.CSV",5.55086707262736,3.39619827175642,0.970730989851454,99.0292690101485,19.091,340.075,3.95,0.868448234810112,14.0387096774194
"15",1,"BART_39_W.CSV",9.10219326485821,3.89137020295591,15.1427620564531,9.87998558884941,40,8.3,7.02670411421919,5.30215244149209,22.685,12.835775,6.54208495290448,3.04781789800036,0,0,0.697916666666667,223.068827597195,10.2077018119478,10.9028276752205,4.87474143160435,"BART_39_W.CSV",6.03907296314659,4.10273687647382,8.71926384069995,91.2807361593,22.685,331.575,4.775,0.886387479767128,16.7396496815287
"16",1,"BART_40_C.CSV",9.6393942631504,2.69880643939578,7.28355619732415,10.000969405655,40,9.225,6.00416879868821,3.97742024368457,25.417,15.1147,7.54164529424541,2.94422630415045,0,0,0.671153846153846,334.232363544355,13.4474281247967,12.3854366242285,4.88969304369287,"BART_40_C.CSV",6.26853533363189,3.73535596779434,1.20343332448456,98.7965666755154,25.417,282.65,5.95,0.847451252104089,17.3126110124334
"17",1,"BART_40_E.CSV",9.27952338348435,3.85324774416595,14.84751817792,10.0292514400679,40,8.75,6.53529863368113,6.00747397745039,22.763,15.249125,6.89710999384811,2.6339045499442,0,0,0.6,444.8698618911,15.7814684039884,13.9933954744736,5.24290800687841,"BART_40_E.CSV",6.15823197353914,4.39259880031348,4.41899676830125,95.5810032316987,22.763,355.975,4.6,0.862183166543292,18.0705882352941
"18",1,"BART_40_W.CSV",9.25080938587533,3.77394812413971,14.2426844436976,9.97316858507888,40,9.1,5.52908808555822,5.118092593425,23.405,13.532325,7.3585268067884,2.88866660810509,0,0,0.65625,232.442706910866,11.3457135286465,10.1841784861005,5.95874510273421,"BART_40_W.CSV",6.30469364067353,4.1235194210061,2.33115120549258,97.6688487945074,23.405,313.275,4.375,0.865862872371653,17.547534643893
"19",1,"BART_41_C.CSV",9.1562626907589,3.70666570085364,13.7393706178848,9.86068115368411,40,9.05,7.15122012659444,5.63391743292584,21.579,13.42025,7.65100199172629,3.04264873079791,0,0,0.642391304347826,239.124403894031,11.7857483949075,10.0110208603302,5.14871224004306,"BART_41_C.CSV",5.85447838641932,3.71740559191372,0.755536257056011,99.244463742944,21.579,288,4.1,0.887083864059578,17.1838387045563
"20",1,"BART_41_E.CSV",11.4963293988199,3.74730974955294,14.0423303590945,12.0771214180486,40,12.25,7.08639053018699,6.16753285669899,25.612,16.29575,7.75681663655038,2.78994053101216,0,0,0.693518518518519,532.395629044236,16.6541721417467,15.9697895827499,5.50401032697861,"BART_41_E.CSV",7.16522157510431,4.24754987802233,1.775956284153,98.224043715847,25.612,292.925,4.65,0.890554317599976,18.7251751837293
"21",1,"BART_41_W.CSV",10.1570188904161,3.78617023109414,14.3350850188235,10.8232038063423,40,10.95,7.28648028884485,5.21314905569782,21.02,13.33615,7.95957636807266,3.5210712760236,0,0,0.693181818181818,237.702454247887,11.137890786665,10.6606680406159,4.91063372352965,"BART_41_W.CSV",6.42745681398084,3.73830158803039,0.0503862949277845,99.9496137050722,21.02,297.825,4.85,0.91107785663565,16.2723214285714
"22",1,"BART_44_C.CSV",10.4849020975154,3.46266892589924,11.9900760903882,11.0283043203664,40,9.9,6.30436605050181,4.77063668276828,21.416,14.83885,7.2873167470464,3.04606883357413,0,0,0.643181818181818,187.032057261664,10.1666210353146,9.14723313280916,3.59615589312982,"BART_44_C.CSV",7.63637336607779,3.84853607018088,3.1681497391838,96.8318502608162,21.416,326.025,4.05,0.899747396668219,16.7623257395444
"23",1,"BART_44_E.CSV",9.59446103283259,3.51031935190387,12.3223419523508,10.2013707860309,40,9.6,6.98226910923796,4.8611489620016,20.387,13.4911,7.47807482200199,3.56021427963802,0,0,0.679761904761905,185.790397896406,10.2171928123455,9.02215988174461,4.72806806536975,"BART_44_E.CSV",6.74778950451959,3.79099526282336,2.02542025420254,97.9745797457975,20.387,305,4.45,0.910939555194017,15.9843163242766
"24",1,"BART_44_W.CSV",10.2121212532083,3.61561714679985,13.0726873522331,10.8181925781831,40,10.275,7.01081462047705,4.88843480797227,20.681,14.65105,7.17330082143,3.02688324174827,0,0,0.605681818181818,151.165394329799,10.0547631517999,7.07581318938011,3.64719143050776,"BART_44_W.CSV",7.49996315924438,4.13061876722656,4.71575175109953,95.2842482489005,20.681,307.075,4.225,0.862912241798169,16.3799483063529
"25",1,"BART_46_C.CSV",10.3829277506517,3.72327638451777,13.8627870355077,11.0145996765599,40,10.9,6.49245674202495,5.32916503778969,22.044,15.03885,7.54511123277033,2.94823205328555,0,0,0.644565217391304,255.796268982071,12.9036393868308,9.44946345337658,4.90290263347472,"BART_46_C.CSV",6.89007628157959,4.0228507299232,2.38627294493217,97.6137270550678,22.044,313.375,4.5,0.916181893448408,18.0653826659909
"26",1,"BART_46_E.CSV",9.72246042896016,2.84488878275746,8.09339218625922,10.1201429917911,40,9.8,6.13855727138481,4.29191248984795,23.867,14.26555,7.43587225005029,2.95786931949774,0,0,0.677,256.126697723336,11.5321594510068,11.0966659911836,4.24491979900681,"BART_46_E.CSV",6.79095935576996,3.84478955704693,2.30089809248126,97.6991019075187,23.867,336.95,4,0.839668028680467,16.5891238670695
"27",1,"BART_46_W.CSV",9.60526540199908,4.42515355317544,19.5819839691812,10.5524195241088,40,9.625,5.09466881292663,6.27852465113197,24.025,15.221475,6.77096856750841,2.92333718074139,0,0,0.709,505.230376792364,16.2177292174155,15.5632784407062,5.97032308960167,"BART_46_W.CSV",6.65903997002248,4.46977790919521,4.66777804239105,95.332221957609,24.025,315.05,7.325,0.921871509353746,19.1716096898347
"28",1,"BART_47_C.CSV",7.71203826813108,3.15294703242081,9.94107498925121,8.31673507836087,40,8,7.12783000796564,4.52344320861205,19.965,11.626525,7.47878634769584,3.22396727520293,0,0,0.66547619047619,112.104956768917,7.07073652811103,7.88096705480698,4.25943472828111,"BART_47_C.CSV",5.25229036416371,3.13783674113713,1.57798747125525,98.4220125287447,19.965,315.4,4.4,0.855718106241893,13.9383936451898
"29",1,"BART_47_E.CSV",7.63583621129016,2.65110509040516,7.02835820037218,8.07209042881786,40,6.65,6.60230885341075,4.04810813679421,19.633,12.788775,7.2010741018795,3.01295301760852,0,0,0.638095238095238,125.136446491561,9.05580359644569,6.56725724440291,3.17727856851159,"BART_47_E.CSV",5.14293700042974,3.1796395465694,3.07397534155281,96.9260246584472,19.633,300.225,4,0.87378831555356,15.0269918699187
"30",1,"BART_47_W.CSV",9.22973368595547,2.84640855324707,8.10204165199806,9.64818503783791,40,8.7,6.03122458124413,4.17071598108428,25.491,13.79205,7.25533944061804,2.96513072075102,0,0,0.683653846153846,265.384344777452,10.9643762346701,12.0485185214637,4.42659607576168,"BART_47_W.CSV",6.34998383390776,3.39295399726547,2.79195915762603,97.208040842374,25.491,313.525,4.55,0.794752199979743,15.0984795647929
"31",1,"BART_50_C.CSV",9.23939781249586,3.35504510527773,11.256327658448,9.8153650673085,40,9.2,7.67966823290739,3.8908175925455,18.485,11.166525,7.1479540450064,3.33658617875201,0,0,0.626315789473684,39.5054983236901,4.19238610359392,4.68288341538444,3.94306982443687,"BART_50_C.CSV",6.54519766932445,3.25402263549409,8.98724082934609,91.0127591706539,18.485,313.625,4.075,0.839583472761283,13.1404366243076
"32",1,"BART_50_E.CSV",8.32835524475387,3.50442169092666,12.2809713878373,9.01861675568713,40,7.8,6.1420451559424,4.5752959831396,23.213,12.216225,7.41658971359762,3.16186452424827,0,0,0.691666666666667,198.334072771875,9.04353593589183,10.7957644726118,5.94252511504568,"BART_50_E.CSV",5.69190707361406,3.57378452549356,1.77056985567624,98.2294301443238,23.213,336.175,4.875,0.865978151892225,16.3097542814594
"33",1,"BART_50_W.CSV",8.45699175477569,2.6306688171061,6.92041842529438,8.84692700913747,40,8.65,8,3.68329562574967,21.414,10.943325,7.76097276225398,3.55482683501497,0,0,0.717045454545455,129.273233081525,7.16345238381424,8.8293931289954,4.37253424368289,"BART_50_W.CSV",5.73553203755559,2.60953732781054,1.10767225932562,98.8923277406744,21.414,307.075,5.225,0.770336869981032,11.8164665523156
"34",1,"BART_51_C.CSV",7.72369365541595,3.63517706212107,13.2145122729711,8.51701785537987,40,7.775,7.03353163947619,4.98966881383874,19.32,12.45725,6.71740928617491,3.04677570336737,0,0,0.62,131.850428136236,8.31940482993157,7.91441289117187,4.36734087817219,"BART_51_C.CSV",5.06222268399577,3.5751568074555,4.71596227230182,95.2840377276982,19.32,347.35,3.975,0.886909212064656,15.6319350473613
"35",1,"BART_51_E.CSV",8.63531769170844,3.42627776362146,11.7393793134869,9.27440599000187,40,8.525,6.38330017458304,4.58530260724415,18.411,11.104425,7.30336227838057,3.27130896712858,0,0,0.619736842105263,111.107384928648,7.13754809849029,7.75646775732265,4.53461633176193,"BART_51_E.CSV",6.08494002251166,3.50153572282339,2.8736529751679,97.1263470248321,18.411,320.275,3.975,0.901122399059146,15.0244648318043
"36",1,"BART_51_W.CSV",10.4020982988418,3.58773606417594,12.8718500661887,10.9887989713755,40,10.775,7.68217533179244,4.96390819973382,21.598,13.970225,7.59156376537868,3.36063906855411,0,0,0.627173913043478,119.873162542032,8.30967693784759,7.12898532265539,4.61667714052778,"BART_51_W.CSV",7.05702815781101,3.59265842633205,0.961083976681898,99.0389160233181,21.598,317.475,4.875,0.848616594504134,16.0656834630616
"37",1,"BART_72_C.CSV",9.01351325195956,2.98884737454139,8.93320862830294,9.48437133160897,40,9.375,5.45219891274954,4.87109475401209,18.936,13.88085,7.81586738866509,3.10873883852375,0,0,0.60125,290.332094782958,14.3475202396774,9.1913414556856,3.89717457515451,"BART_72_C.CSV",5.16294442366669,3.21694499473805,0.231343283582086,99.7686567164179,18.936,335.125,4.125,0.891543841960292,15.8728747465294
"38",1,"BART_72_E.CSV",9.15285225086141,3.44183765681418,11.8462464558641,9.76344174052195,40,8.825,7.2059458336176,4.03120838281042,20.725,12.00165,7.92766385295313,3.36808348129247,0,0,0.665909090909091,127.687068490254,7.81008314565002,8.16637433309832,4.92776598132122,"BART_72_E.CSV",6.11685815261044,3.14137176441341,0.0962927298988947,99.9037072701011,20.725,311.675,3.9,0.863988407270959,15.1695331695332
"39",1,"BART_72_W.CSV",6.81139266965602,2.86702559666149,8.21983577191217,7.3762734478772,40,6.675,7.04478061678649,4.00248320357148,18.058,10.27755,7.84815178187484,3.4542239441161,0,0,0.65,96.2844056724156,7.27226593636752,6.58775787526867,4.64647919065939,"BART_72_W.CSV",4.25884118049745,2.66920278787016,0.204949142249888,99.7950508577501,18.058,329.475,4.25,0.777686330201225,12.5676731793961
"40",1,"BART_73_C.CSV",10.4466862924069,3.15460327719064,9.95152183646191,10.9011920578675,40,10.775,6.28098625434055,4.23954218621751,20.058,13.655575,7.81404346846581,2.93001169326746,0,0,0.621428571428571,131.915261750401,9.03489660443026,7.09125553746693,3.80221408431308,"BART_73_C.CSV",7.15207140344706,3.60023892290471,0.271858282908011,99.728141717092,20.058,285.2,3.675,0.835651711191061,14.5460299194476
"41",1,"BART_73_E.CSV",8.65056034843137,2.51364413393555,6.31840683206858,8.99959115755376,40,8.65,5.42537054935641,3.46817028535295,18.358,12.505075,7.06555702297325,2.80280535636976,0,0,0.580263157894737,69.2460979269234,7.1143892580626,4.31642947488858,3.05636586099931,"BART_73_E.CSV",6.13652140171214,3.11335022911748,3.28845558650572,96.7115444134943,18.358,323.225,3.6,0.841364550173275,13.7756870177339
"42",1,"BART_73_W.CSV",9.29512464222789,2.39072519311826,5.71556694901035,9.59020437164074,40,9.2,7.1908135880602,3.00597695199039,19.189,12.368875,7.74472749975553,2.99731966616216,0,0,0.5925,55.4638036087689,6.16055560892529,4.18465747679639,3.32785131407486,"BART_73_W.CSV",6.55927518029333,2.95346457230508,0.347222222222221,99.6527777777778,19.189,309.725,3.15,0.793435551391869,13.5590711916305
"43",1,"BART_74_C.CSV",8.95451765679277,3.08860428082025,9.53947640350114,9.45961817195742,40,8.8,5.38826080055605,4.83152043808052,19.589,14.714475,6.82066229327194,2.59111909088173,0,0,0.575,210.410733253285,12.5390765273933,7.29261908325525,3.20268924649511,"BART_74_C.CSV",6.13482240416252,3.84453025899993,3.72034772358921,96.2796522764108,19.589,339.475,3.925,0.882679170378157,16.5496688741722
"44",1,"BART_74_E.CSV",6.76207193319793,3.50406827221226,12.2784944563246,7.59586393537034,40,5.9,8,4.29549555363314,21.726,11.7498,6.78781376400229,3.38179542929239,0,0,0.705434782608696,129.299861491225,7.85854079089763,8.21846689650952,5.79358132542894,"BART_74_E.CSV",5.00017353628212,3.65013587841916,4.5251798561151,95.4748201438849,21.726,347.625,5.425,0.904577784162383,16.1799955937431
"45",1,"BART_74_W.CSV",8.67535721980792,3.11195999963638,9.68429503933686,9.20347817700606,40,8.625,7.95176922418322,3.82091075194893,17.781,11.148325,7.72509647503974,3.35669795308969,0,0,0.623684210526316,95.1717451146729,6.9345317954164,6.86177920754026,4.08301026699476,"BART_74_W.CSV",5.60712512092873,3.53136509974461,0.553194900986131,99.4468050990139,17.781,311.95,3.65,0.875438791069338,14.1711711711712
